,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
918,918,55,5.3,750,184,0,0,31871.8744,0,46229.72,46229.72,1.922384759003676,44940.4008,0,95562.9981,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.1785,8.1785,3.8461,3.8461,79230.8347,42848.9909,30650.6727,184602.3727,0,79230.8347,42848.9909,36142.5445,204452.0902,0
919,919,60,5.3,750,184,0,0,31871.8744,0,60476.9422,60476.9422,2.3856328509165072,44940.4008,0,95562.9981,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.1785,8.1785,3.8461,3.8461,79230.8347,42848.9909,30650.6727,184602.3727,0,79230.8347,42848.9909,41745.0398,224301.8076,0
920,920,25,5.3,750,244,0,0,28930.6542,0,-45147.9296,-45147.9296,0.0,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,4771.5044,85353.7852,0
921,921,30,5.3,750,244,0,0,28930.6542,0,-29786.2006,-29786.2006,0.0,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,9259.4929,105203.5027,0
922,922,35,5.3,750,244,0,0,28930.6542,0,-14819.728,-14819.728,0.0,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,14142.7378,125053.2202,0
923,923,40,5.3,750,244,0,0,28930.6542,0,-85.7432,-85.7432,0.4474486520934322,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,19258.4705,144902.9377,0
924,924,45,5.3,750,244,0,0,28930.6542,0,14515.8405,14515.8405,0.9106967440062635,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,24506.6043,164752.6552,0
925,925,50,5.3,750,244,0,0,28930.6542,0,28930.6542,28930.6542,1.3739448359190942,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,29941.5081,184602.3727,0
926,926,55,5.3,750,244,0,0,28930.6542,0,43345.468,43345.468,1.8371929278319257,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,35376.4118,204452.0902,0
927,927,60,5.3,750,244,0,0,28930.6542,0,57606.6385,57606.6385,2.300441019744757,44940.4008,0,99955.1592,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.5544,8.5544,3.8461,3.8461,82881.2195,42848.9909,29941.5081,184602.3727,0,82881.2195,42848.9909,40964.9587,224301.8076,0
928,928,25,5.3,750,304,0,0,25989.4341,0,-48368.8316,-48368.8316,0.0,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,4342.0217,85353.7852,0
929,929,30,5.3,750,304,0,0,25989.4341,0,-32914.5649,-32914.5649,0.0,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,8737.4725,105203.5027,0
930,930,35,5.3,750,304,0,0,25989.4341,0,-17884.0263,-17884.0263,0.0,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,13556.6513,125053.2202,0
931,931,40,5.3,750,304,0,0,25989.4341,0,-3091.4328,-3091.4328,0.36225682092168243,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,18613.7754,144902.9377,0
932,932,45,5.3,750,304,0,0,25989.4341,0,11519.3897,11519.3897,0.8255049128345132,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,23852.6703,164752.6552,0
933,933,50,5.3,750,304,0,0,25989.4341,0,25989.4341,25989.4341,1.2887530047473443,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,29232.3434,184602.3727,0
934,934,55,5.3,750,304,0,0,25989.4341,0,40404.2478,40404.2478,1.7520010966601756,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,34667.2472,204452.0902,0
935,935,60,5.3,750,304,0,0,25989.4341,0,54736.3348,54736.3348,2.2152491885730075,44940.4008,0,104347.3202,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,8.9303,8.9303,3.8461,3.8461,86531.6042,42848.9909,29232.3434,184602.3727,0,86531.6042,42848.9909,40184.8776,224301.8076,0
936,936,25,5.3,750,364,0,0,23048.2139,0,-51618.9115,-51618.9115,0.0,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,3941.7168,85353.7852,0
937,937,30,5.3,750,364,0,0,23048.2139,0,-36080.5807,-36080.5807,0.0,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,8253.1035,105203.5027,0
938,938,35,5.3,750,364,0,0,23048.2139,0,-20953.0772,-20953.0772,0.0,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,12975.3174,125053.2202,0
939,939,40,5.3,750,364,0,0,23048.2139,0,-6118.3054,-6118.3054,0.27706498974993204,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,17990.2632,144902.9377,0
940,940,45,5.3,750,364,0,0,23048.2139,0,8513.7001,8513.7001,0.7403130816627634,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,23207.9752,164752.6552,0
941,941,50,5.3,750,364,0,0,23048.2139,0,23048.2139,23048.2139,1.2035611735755942,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,28523.1788,184602.3727,0
942,942,55,5.3,750,364,0,0,23048.2139,0,37463.0277,37463.0277,1.666809265488425,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,33958.0826,204452.0902,0
943,943,60,5.3,750,364,0,0,23048.2139,0,51866.0311,51866.0311,2.130057357401257,44940.4008,0,108739.4813,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.3062,9.3062,3.8461,3.8461,90181.989,42848.9909,28523.1788,184602.3727,0,90181.989,42848.9909,39404.7966,224301.8076,0
944,944,25,5.3,750,424,0,0,20106.9938,0,-54868.9913,-54868.9913,0.0,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,3541.4118,85353.7852,0
945,945,30,5.3,750,424,0,0,20106.9938,0,-39246.5965,-39246.5965,0.0,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,7768.7345,105203.5027,0
946,946,35,5.3,750,424,0,0,20106.9938,0,-24070.6561,-24070.6561,0.0,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,12442.5115,125053.2202,0
947,947,40,5.3,750,424,0,0,20106.9938,0,-9182.6037,-9182.6037,0.1918731585781822,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,17404.1767,144902.9377,0
948,948,45,5.3,750,424,0,0,20106.9938,0,5508.0104,5508.0104,0.6551212504910132,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,22563.2801,164752.6552,0
949,949,50,5.3,750,424,0,0,20106.9938,0,20106.9938,20106.9938,1.1183693424038443,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,27814.0142,184602.3727,0
950,950,55,5.3,750,424,0,0,20106.9938,0,34521.8075,34521.8075,1.581617434316675,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,33248.9179,204452.0902,0
951,951,60,5.3,750,424,0,0,20106.9938,0,48936.6212,48936.6212,2.0448655262295072,44940.4008,0,113131.6424,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,9.6821,9.6821,3.8461,3.8461,93832.3738,42848.9909,27814.0142,184602.3727,0,93832.3738,42848.9909,38683.8217,224301.8076,0
952,952,25,5.3,750,484,0,0,17113.1433,0,-58155.0343,-58155.0343,0.0,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,3177.07,85353.7852,0
953,953,30,5.3,750,484,0,0,17113.1433,0,-42412.6123,-42412.6123,0.0,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,7284.3655,105203.5027,0
954,954,35,5.3,750,484,0,0,17113.1433,0,-27188.235,-27188.235,0.0,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,11909.7057,125053.2202,0
955,955,40,5.3,750,484,0,0,17113.1433,0,-12246.902,-12246.902,0.10668132740643177,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,16818.0902,144902.9377,0
956,956,45,5.3,750,484,0,0,17113.1433,0,2502.3207,2502.3207,0.5699294193192628,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,21918.585,164752.6552,0
957,957,50,5.3,750,484,0,0,17113.1433,0,17113.1433,17113.1433,1.0331775112320938,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,27157.4799,184602.3727,0
958,958,55,5.3,750,484,0,0,17113.1433,0,31580.5873,31580.5873,1.496425603144925,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,32539.7533,204452.0902,0
959,959,60,5.3,750,484,0,0,17113.1433,0,45995.4011,45995.4011,1.959673695057756,44940.4008,0,117523.8035,0.0,10.514454128586427,10.514454128586427,0.0,10.514454128586427,10.514454128586427,2055.0,2055.0,10.058,10.058,3.8461,3.8461,97482.7586,42848.9909,27157.4799,184602.3727,0,97482.7586,42848.9909,37974.6571,224301.8076,0
960,960,25,2.5,150,184,1,0,57682.9866,0,-5689.5877,-5689.5877,0.12349126663298834,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,10981.065,76477.831,0
961,961,30,2.5,150,184,1,0,57682.9866,0,7119.2806,7119.2806,0.5385661128826236,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,15957.7388,94263.3731,0
962,962,35,2.5,150,184,1,0,57682.9866,0,19842.6484,19842.6484,0.9536409591322595,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,21019.913,112048.9151,0
963,963,40,2.5,150,184,1,0,57682.9866,0,32482.5269,32482.5269,1.3687158053818955,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,26165.5767,129834.4572,0
964,964,45,2.5,150,184,1,0,57682.9866,0,45122.4053,45122.4053,1.7837906516315307,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,31311.2403,147619.9993,0
965,965,50,2.5,150,184,1,0,57682.9866,0,57682.9866,57682.9866,2.198865497881167,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,36536.2011,165405.5414,0
966,966,55,2.5,150,184,1,0,57682.9866,0,70234.733,70234.733,2.6139403441308033,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,41769.9969,183191.0835,0
967,967,60,2.5,150,184,1,0,57682.9866,0,82737.4619,82737.4619,3.0290151903804388,44940.4008,0,34339.4055,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,2.9389,2.9389,3.8461,3.8461,28337.3628,42848.9909,36536.2011,165405.5414,0,28337.3628,42848.9909,47052.81,200976.6256,0
968,968,25,2.5,150,244,1,0,54969.9882,0,-8630.8079,-8630.8079,0.0382994354612382,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,10271.9004,76477.831,0
969,969,30,2.5,150,244,1,0,54969.9882,0,4248.9769,4248.9769,0.45337428171087374,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,15177.6577,94263.3731,0
970,970,35,2.5,150,244,1,0,54969.9882,0,17006.7601,17006.7601,0.8684491279605093,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,20205.4166,112048.9151,0
971,971,40,2.5,150,244,1,0,54969.9882,0,29690.2313,29690.2313,1.283523974210145,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,25307.4875,129834.4572,0
972,972,45,2.5,150,244,1,0,54969.9882,0,42330.1097,42330.1097,1.6985988204597804,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,30453.1511,147619.9993,0
973,973,50,2.5,150,244,1,0,54969.9882,0,54969.9882,54969.9882,2.113673666709417,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,35598.8147,165405.5414,0
974,974,55,2.5,150,244,1,0,54969.9882,0,67528.2463,67528.2463,2.528748512959053,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,40826.0987,183191.0835,0
975,975,60,2.5,150,244,1,0,54969.9882,0,80079.9927,80079.9927,2.9438233592086887,44940.4008,0,38731.5666,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.3148,3.3148,3.8461,3.8461,31987.7475,42848.9909,35598.8147,165405.5414,0,31987.7475,42848.9909,46059.8945,200976.6256,0
976,976,25,2.5,150,304,1,0,52177.6926,0,-11619.0987,-11619.0987,0.0,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,9609.8064,76477.831,0
977,977,30,2.5,150,304,1,0,52177.6926,0,1332.1773,1332.1773,0.3681824505391237,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,14444.0725,94263.3731,0
978,978,35,2.5,150,304,1,0,52177.6926,0,14136.4564,14136.4564,0.7832572967887593,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,19425.3355,112048.9151,0
979,979,40,2.5,150,304,1,0,52177.6926,0,26894.2396,26894.2396,1.198332143038395,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,24453.0944,129834.4572,0
980,980,45,2.5,150,304,1,0,52177.6926,0,39537.8142,39537.8142,1.6134069892880307,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,29595.0619,147619.9993,0
981,981,50,2.5,150,304,1,0,52177.6926,0,52177.6926,52177.6926,2.0284818355376664,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,34740.7256,165405.5414,0
982,982,55,2.5,150,304,1,0,52177.6926,0,64817.5711,64817.5711,2.443556681787303,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,39886.3892,183191.0835,0
983,983,60,2.5,150,304,1,0,52177.6926,0,77373.506,77373.506,2.8586315280369385,44940.4008,0,43123.7277,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,3.6906,3.6906,3.8461,3.8461,35638.1323,42848.9909,34740.7256,165405.5414,0,35638.1323,42848.9909,45115.9964,200976.6256,0
984,984,25,2.5,150,364,1,0,49385.397,0,-14624.7883,-14624.7883,0.0,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,8965.1113,76477.831,0
985,985,30,2.5,150,364,1,0,49385.397,0,-1609.0429,-1609.0429,0.28299061936737313,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,13734.9079,94263.3731,0
986,986,35,2.5,150,364,1,0,49385.397,0,11266.1527,11266.1527,0.6980654656170092,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,18645.2544,112048.9151,0
987,987,40,2.5,150,364,1,0,49385.397,0,24023.9359,24023.9359,1.1131403118666445,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,23673.0133,129834.4572,0
988,988,45,2.5,150,364,1,0,49385.397,0,36745.5186,36745.5186,1.5282151581162806,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,28736.9727,147619.9993,0
989,989,50,2.5,150,364,1,0,49385.397,0,49385.397,49385.397,1.9432900043659167,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,33882.6364,165405.5414,0
990,990,55,2.5,150,364,1,0,49385.397,0,62025.2755,62025.2755,2.358364850615552,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,39028.3,183191.0835,0
991,991,60,2.5,150,364,1,0,49385.397,0,74665.1539,74665.1539,2.7734396968651884,44940.4008,0,47515.8888,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.0665,4.0665,3.8461,3.8461,39288.5171,42848.9909,33882.6364,165405.5414,0,39288.5171,42848.9909,44173.9636,200976.6256,0
992,992,25,2.5,150,424,1,0,46593.1014,0,-17669.9551,-17669.9551,0.0,44940.4008,0,51908.0498,0.0,9.698213610819504,9.698213610819504,0.0,9.698213610819504,9.698213610819504,2055.0,2055.0,4.4424,4.4424,3.8461,3.8461,42938.9019,42848.9909,33024.5472,165405.5414,0,42938.9019,42848.9909,8359.8933,76477.831,0
