,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
386,386,60,1,0,1,0,4.7,0,6960.09,0,8488.7788,8488.7788,74.0016692629584,343.7515,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,0.3085,0.3085,41.378,163.8771,2992.3426,10157.6878,0,41.378,163.8771,3647.4949,12341.5289,0
387,387,20,1,0,1,1,4.7,0,7802.034,0,2660.8123,2660.8123,20.716239954857645,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,1150.9759,4042.7002,0
388,388,25,1,0,1,1,4.7,0,7802.034,0,3517.6826,3517.6826,27.368959564835375,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,1518.206,5266.8006,0
389,389,30,1,0,1,1,4.7,0,7802.034,0,4374.5529,4374.5529,34.021679174813144,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,1885.4361,6490.901,0
390,390,35,1,0,1,1,4.7,0,7802.034,0,5231.4232,5231.4232,40.67439878479088,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,2252.6662,7715.0014,0
391,391,40,1,0,1,1,4.7,0,7802.034,0,6088.2934,6088.2934,47.32711839476865,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,2619.8963,8939.1018,0
392,392,45,1,0,1,1,4.7,0,7802.034,0,6945.1637,6945.1637,53.97983800474638,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,2987.1265,10163.2022,0
393,393,50,1,0,1,1,4.7,0,7802.034,0,7802.034,7802.034,60.632557614724114,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,3354.3566,11387.3026,0
394,394,55,1,0,1,1,4.7,0,7802.034,0,8658.9043,8658.9043,67.28527722470187,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,3721.5867,12611.403,0
395,395,60,1,0,1,1,4.7,0,7802.034,0,9515.7746,9515.7746,73.93799683467961,386.7204,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,0.3085,0.3085,46.5503,184.3617,3354.3566,11387.3026,0,46.5503,184.3617,4088.8168,13835.5034,0
396,396,20,1,1,0,0,4.7,0,6006.7686,0,2017.5918,2017.5918,14.126366038296805,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,878.3133,3136.744,0
397,397,25,1,1,0,0,4.7,0,6006.7686,0,2682.4546,2682.4546,18.759556277074417,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,1163.2545,4086.548,0
398,398,30,1,1,0,0,4.7,0,6006.7686,0,3347.3174,3347.3174,23.392746515852014,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,1448.1957,5036.352,0
399,399,35,1,1,0,0,4.7,0,6006.7686,0,4012.1802,4012.1802,28.025936754629623,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,1733.1369,5986.156,0
400,400,40,1,1,0,0,4.7,0,6006.7686,0,4677.043,4677.043,32.65912699340722,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,2018.0781,6935.96,0
401,401,45,1,1,0,0,4.7,0,6006.7686,0,5341.9058,5341.9058,37.29231723218482,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,2303.0193,7885.764,0
402,402,50,1,1,0,0,4.7,0,6006.7686,0,6006.7686,6006.7686,41.92550747096242,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,2587.9605,8835.568,0
403,403,55,1,1,0,0,4.7,0,6006.7686,0,6671.6314,6671.6314,46.55869770974004,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,2872.9017,9785.372,0
404,404,60,1,1,0,0,4.7,0,6006.7686,0,7336.4942,7336.4942,51.19188794851767,429.6894,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,0.4327,0.4327,35.9926,204.8464,2587.9605,8835.568,0,35.9926,204.8464,3157.8429,10735.176,0
405,405,20,1,1,0,1,4.7,0,6848.7576,0,2304.4254,2304.4254,14.696817093331743,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,1002.3585,3573.2797,0
406,406,25,1,1,0,1,4.7,0,6848.7576,0,3061.8141,3061.8141,19.50563422772194,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,1326.9536,4655.2635,0
407,407,30,1,1,0,1,4.7,0,6848.7576,0,3819.2028,3819.2028,24.314451362112127,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,1651.5488,5737.2474,0
408,408,35,1,1,0,1,4.7,0,6848.7576,0,4576.5915,4576.5915,29.123268496502316,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,1976.144,6819.2312,0
409,409,40,1,1,0,1,4.7,0,6848.7576,0,5333.9802,5333.9802,33.932085630892516,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,2300.7391,7901.2151,0
410,410,45,1,1,0,1,4.7,0,6848.7576,0,6091.3689,6091.3689,38.74090276528271,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,2625.3343,8983.199,0
411,411,50,1,1,0,1,4.7,0,6848.7576,0,6848.7576,6848.7576,43.54971989967289,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,2949.9294,10065.1828,0
412,412,55,1,1,0,1,4.7,0,6848.7576,0,7606.1463,7606.1463,48.35853703406309,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,3274.5246,11147.1667,0
413,413,60,1,1,0,1,4.7,0,6848.7576,0,8363.535,8363.535,53.16735416845327,472.6583,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,0.4174,0.4174,41.1648,225.331,2949.9294,10065.1828,0,41.1648,225.331,3599.1197,12229.1505,0
414,414,20,1,1,1,0,4.7,0,11227.0034,0,3798.2769,3798.2769,16.60544830948049,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,1648.3102,5841.3673,0
415,415,25,1,1,1,0,4.7,0,11227.0034,0,5036.398,5036.398,21.997961763474553,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,2178.9335,7610.1118,0
416,416,30,1,1,1,0,4.7,0,11227.0034,0,6274.5191,6274.5191,27.390475217468598,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,2709.5568,9378.8562,0
417,417,35,1,1,1,0,4.7,0,11227.0034,0,7512.6402,7512.6402,32.78298867146266,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,3240.1801,11147.6006,0
418,418,40,1,1,1,0,4.7,0,11227.0034,0,8750.7612,8750.7612,38.17550212545671,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,3770.8035,12916.345,0
419,419,45,1,1,1,0,4.7,0,11227.0034,0,9988.8823,9988.8823,43.568015579450766,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,4301.4268,14685.0894,0
420,420,50,1,1,1,0,4.7,0,11227.0034,0,11227.0034,11227.0034,48.96052903344482,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,4832.0501,16453.8338,0
421,421,55,1,1,1,0,4.7,0,11227.0034,0,12465.1245,12465.1245,54.35304248743889,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,5362.6734,18222.5782,0
422,422,60,1,1,1,0,4.7,0,11227.0034,0,13703.2456,13703.2456,59.745555941432926,687.503,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,0.3759,0.3759,67.0261,327.7542,4832.0501,16453.8338,0,67.0261,327.7542,5893.2968,19991.3226,0
423,423,20,1,1,1,1,4.7,0,12068.9615,0,4085.0795,4085.0795,16.831798430052867,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,1772.3863,6277.903,0
424,424,25,1,1,1,1,4.7,0,12068.9615,0,5415.7265,5415.7265,22.294224490967917,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,2342.6636,8178.8273,0
425,425,30,1,1,1,1,4.7,0,12068.9615,0,6746.3735,6746.3735,27.75665055188295,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,2912.9409,10079.7516,0
426,426,35,1,1,1,1,4.7,0,12068.9615,0,8077.0205,8077.0205,33.219076612797984,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,3483.2182,11980.6758,0
427,427,40,1,1,1,1,4.7,0,12068.9615,0,9407.6675,9407.6675,38.68150267371304,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,4053.4955,13881.6001,0
428,428,45,1,1,1,1,4.7,0,12068.9615,0,10738.3145,10738.3145,44.14392873462806,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,4623.7727,15782.5244,0
429,429,50,1,1,1,1,4.7,0,12068.9615,0,12068.9615,12068.9615,49.60635479554311,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,5194.05,17683.4487,0
430,430,55,1,1,1,1,4.7,0,12068.9615,0,13399.6084,13399.6084,55.06878085645817,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,5764.3273,19584.3729,0
431,431,60,1,1,1,1,4.7,0,12068.9615,0,14730.2554,14730.2554,60.53120691737318,730.4719,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,0.3712,0.3712,72.1984,348.2388,5194.05,17683.4487,0,72.1984,348.2388,6334.6046,21485.2972,0
