,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
369,369,20,3.2,700,484,0,20661.2836,0,-997.7998,-997.7998,0.11986529607327825,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,1567.6394,16551.0682,0
370,370,25,3.2,700,484,0,20661.2836,0,2715.2908,2715.2908,1.1748663903925296,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,2870.024,21566.5434,0
371,371,30,3.2,700,484,0,20661.2836,0,6357.8777,6357.8777,2.229867484711781,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,4242.9124,26582.0186,0
372,372,35,3.2,700,484,0,20661.2836,0,9954.9081,9954.9081,3.284868579031032,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,5661.3571,31597.4938,0
373,373,40,3.2,700,484,0,20661.2836,0,13548.7806,13548.7806,4.339869673350282,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,7082.9598,36612.969,0
374,374,45,3.2,700,484,0,20661.2836,0,17109.0926,17109.0926,5.394870767669533,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,8538.123,41628.4442,0
375,375,50,3.2,700,484,0,20661.2836,0,20661.2836,20661.2836,6.449871861988787,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,10001.4073,46643.9194,0
376,376,55,3.2,700,484,0,20661.2836,0,24191.9192,24191.9192,7.504872956308038,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,11486.2468,51659.3946,0
377,377,60,3.2,700,484,0,20661.2836,0,27722.5548,27722.5548,8.55987405062729,4986.1,0,17699.4857,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.7977,5.7977,2.1397,2.1397,11227.1687,4754.0598,10001.4073,46643.9194,0,11227.1687,4754.0598,12971.0864,56674.8698,0
378,378,20,3.2,1200,184,0,20730.0129,0,-919.4676,-919.4676,0.13984770745952493,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,1584.3036,16551.0682,0
379,379,25,3.2,1200,184,0,20730.0129,0,2790.1235,2790.1235,1.1948488017787755,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,2890.1877,21566.5434,0
380,380,30,3.2,1200,184,0,20730.0129,0,6432.7103,6432.7103,2.2498498960980284,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,4263.0761,26582.0186,0
381,381,35,3.2,1200,184,0,20730.0129,0,10027.7244,10027.7244,3.3048509904172785,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,5683.5372,31597.4938,0
382,382,40,3.2,1200,184,0,20730.0129,0,13621.5969,13621.5969,4.35985208473653,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,7105.1399,36612.969,0
383,383,45,3.2,1200,184,0,20730.0129,0,17179.6909,17179.6909,5.41485317905578,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,8562.5211,41628.4442,0
384,384,50,3.2,1200,184,0,20730.0129,0,20730.0129,20730.0129,6.469854273375033,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,10027.6743,46643.9194,0
385,385,55,3.2,1200,184,0,20730.0129,0,24260.6486,24260.6486,7.524855367694285,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,11512.5139,51659.3946,0
386,386,60,3.2,1200,184,0,20730.0129,0,27791.2842,27791.2842,8.579856462013536,4986.1,0,17585.9562,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.749,5.749,2.1397,2.1397,11132.1724,4754.0598,10027.6743,46643.9194,0,11132.1724,4754.0598,12997.3534,56674.8698,0
387,387,20,3.2,1200,244,0,20435.0156,0,-1253.4833,-1253.4833,0.05452018965916231,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,1512.6723,16551.0682,0
388,388,25,3.2,1200,244,0,20435.0156,0,2468.5774,2468.5774,1.1095212839784128,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,2806.0868,21566.5434,0
389,389,30,3.2,1200,244,0,20435.0156,0,6113.7373,6113.7373,2.164522378297665,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,4176.4021,26582.0186,0
390,390,35,3.2,1200,244,0,20435.0156,0,9717.4188,9717.4188,3.2195234726169155,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,5588.1958,31597.4938,0
391,391,40,3.2,1200,244,0,20435.0156,0,13311.2913,13311.2913,4.274524566936167,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,7009.7985,36612.969,0
392,392,45,3.2,1200,244,0,20435.0156,0,16878.9194,16878.9194,5.329525661255418,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,8457.6456,41628.4442,0
393,393,50,3.2,1200,244,0,20435.0156,0,20435.0156,20435.0156,6.384526755574669,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,9917.0246,46643.9194,0
394,394,55,3.2,1200,244,0,20435.0156,0,23967.7445,23967.7445,7.439527849893922,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,11399.7709,51659.3946,0
395,395,60,3.2,1200,244,0,20435.0156,0,27498.3801,27498.3801,8.494528944213172,4986.1,0,18073.9644,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,5.9584,5.9584,2.1397,2.1397,11537.8194,4754.0598,9917.0246,46643.9194,0,11537.8194,4754.0598,12884.6105,56674.8698,0
396,396,20,3.2,1200,304,0,20134.2441,0,-1587.4989,-1587.4989,0.0,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,1441.0409,16551.0682,0
397,397,25,3.2,1200,304,0,20134.2441,0,2141.7249,2141.7249,1.0241937661780498,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,2727.2922,21566.5434,0
398,398,30,3.2,1200,304,0,20134.2441,0,5794.7642,5794.7642,2.0791948604973025,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,4089.7281,26582.0186,0
399,399,35,3.2,1200,304,0,20134.2441,0,9407.1131,9407.1131,3.1341959548165526,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,5492.8545,31597.4938,0
400,400,40,3.2,1200,304,0,20134.2441,0,13000.9856,13000.9856,4.189197049135804,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,6914.4572,36612.969,0
401,401,45,3.2,1200,304,0,20134.2441,0,16578.1479,16578.1479,5.244198143455055,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,8352.7701,41628.4442,0
402,402,50,3.2,1200,304,0,20134.2441,0,20134.2441,20134.2441,6.299199237774308,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,9812.1491,46643.9194,0
403,403,55,3.2,1200,304,0,20134.2441,0,23674.8404,23674.8404,7.3542003320935585,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,11287.0279,51659.3946,0
404,404,60,3.2,1200,304,0,20134.2441,0,27205.4761,27205.4761,8.40920142641281,4986.1,0,18561.9727,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.1679,6.1679,2.1397,2.1397,11943.4664,4754.0598,9812.1491,46643.9194,0,11943.4664,4754.0598,12771.8675,56674.8698,0
405,405,20,3.2,1200,364,0,19833.4726,0,-1926.4572,-1926.4572,0.0,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,1374.3521,16551.0682,0
406,406,25,3.2,1200,364,0,19833.4726,0,1814.8724,1814.8724,0.9388662483776875,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,2648.4977,21566.5434,0
407,407,30,3.2,1200,364,0,19833.4726,0,5475.7912,5475.7912,1.9938673426969398,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,4003.0542,26582.0186,0
408,408,35,3.2,1200,364,0,19833.4726,0,9096.8075,9096.8075,3.048868437016191,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,5397.5131,31597.4938,0
409,409,40,3.2,1200,364,0,19833.4726,0,12690.68,12690.68,4.103869531335443,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,6819.1158,36612.969,0
410,410,45,3.2,1200,364,0,19833.4726,0,16277.3764,16277.3764,5.158870625654693,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,8247.8946,41628.4442,0
411,411,50,3.2,1200,364,0,19833.4726,0,19833.4726,19833.4726,6.2138717199739455,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,9707.2736,46643.9194,0
412,412,55,3.2,1200,364,0,19833.4726,0,23381.9364,23381.9364,7.268872814293198,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,11174.285,51659.3946,0
413,413,60,3.2,1200,364,0,19833.4726,0,26912.572,26912.572,8.323873908612448,4986.1,0,19049.981,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.3773,6.3773,2.1397,2.1397,12349.1134,4754.0598,9707.2736,46643.9194,0,12349.1134,4754.0598,12659.1245,56674.8698,0
414,414,20,3.2,1200,424,0,19532.7011,0,-2266.9848,-2266.9848,0.0,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,1309.2327,16551.0682,0
415,415,25,3.2,1200,424,0,19532.7011,0,1488.0199,1488.0199,0.8535387305773259,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,2569.7032,21566.5434,0
416,416,30,3.2,1200,424,0,19532.7011,0,5156.8181,5156.8181,1.9085398248965773,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,3916.3802,26582.0186,0
417,417,35,3.2,1200,424,0,19532.7011,0,8786.5018,8786.5018,2.963540919215828,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,5302.1717,31597.4938,0
418,418,40,3.2,1200,424,0,19532.7011,0,12380.3743,12380.3743,4.01854201353508,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,6723.7744,36612.969,0
419,419,45,3.2,1200,424,0,19532.7011,0,15974.2468,15974.2468,5.073543107854331,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,8145.3771,41628.4442,0
420,420,50,3.2,1200,424,0,19532.7011,0,19532.7011,19532.7011,6.1285442021735825,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,9602.3981,46643.9194,0
421,421,55,3.2,1200,424,0,19532.7011,0,23088.7973,23088.7973,7.183545296492835,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,11061.7771,51659.3946,0
422,422,60,3.2,1200,424,0,19532.7011,0,26619.668,26619.668,8.238546390812086,4986.1,0,19537.9893,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.5867,6.5867,2.1397,2.1397,12754.7604,4754.0598,9602.3981,46643.9194,0,12754.7604,4754.0598,12546.3816,56674.8698,0
423,423,20,3.2,1200,484,0,19231.9296,0,-2607.5124,-2607.5124,0.0,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,1244.1133,16551.0682,0
424,424,25,3.2,1200,484,0,19231.9296,0,1161.1674,1161.1674,0.7682112127769632,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,2490.9087,21566.5434,0
425,425,30,3.2,1200,484,0,19231.9296,0,4837.8451,4837.8451,1.8232123070962145,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,3829.7062,26582.0186,0
426,426,35,3.2,1200,484,0,19231.9296,0,8476.1961,8476.1961,2.878213401415466,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,5206.8304,31597.4938,0
427,427,40,3.2,1200,484,0,19231.9296,0,12070.0686,12070.0686,3.9332144957347173,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,6628.4331,36612.969,0
428,428,45,3.2,1200,484,0,19231.9296,0,15663.9411,15663.9411,4.988215590053968,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,8050.0358,41628.4442,0
429,429,50,3.2,1200,484,0,19231.9296,0,19231.9296,19231.9296,6.0432166843732205,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,9497.5226,46643.9194,0
430,430,55,3.2,1200,484,0,19231.9296,0,22788.0258,22788.0258,7.098217778692473,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,10956.9016,51659.3946,0
431,431,60,3.2,1200,484,0,19231.9296,0,26326.7639,26326.7639,8.153218873011722,4986.1,0,20025.9976,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7961,6.7961,2.1397,2.1397,13160.4074,4754.0598,9497.5226,46643.9194,0,13160.4074,4754.0598,12433.6386,56674.8698,0
432,432,20,3.2,1700,184,0,19302.5279,0,-2527.6653,-2527.6653,0.0,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,1259.2626,16551.0682,0
433,433,25,3.2,1700,184,0,19302.5279,0,1237.8331,1237.8331,0.7881936241632091,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,2509.2393,21566.5434,0
434,434,30,3.2,1700,184,0,19302.5279,0,4912.6778,4912.6778,1.8431947184824604,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,3849.8699,26582.0186,0
435,435,35,3.2,1700,184,0,19302.5279,0,8549.0124,8549.0124,2.8981958128017116,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,5229.0104,31597.4938,0
436,436,40,3.2,1700,184,0,19302.5279,0,12142.885,12142.885,3.953196907120963,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,6650.6131,36612.969,0
437,437,45,3.2,1700,184,0,19302.5279,0,15736.7575,15736.7575,5.008198001440213,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,8072.2158,41628.4442,0
438,438,50,3.2,1700,184,0,19302.5279,0,19302.5279,19302.5279,6.063199095759464,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,9521.9206,46643.9194,0
439,439,55,3.2,1700,184,0,19302.5279,0,22858.6241,22858.6241,7.118200190078718,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,10981.2996,51659.3946,0
440,440,60,3.2,1700,184,0,19302.5279,0,26395.4933,26395.4933,8.173201284397969,4986.1,0,19912.468,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.7474,6.7474,2.1397,2.1397,13065.4111,4754.0598,9521.9206,46643.9194,0,13065.4111,4754.0598,12459.9056,56674.8698,0
441,441,20,3.2,1700,244,0,19001.7563,0,-2868.1929,-2868.1929,0.0,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,1194.1431,16551.0682,0
442,442,25,3.2,1700,244,0,19001.7563,0,910.9806,910.9806,0.7028661063628459,4986.1,0,20400.4763,0.0,2.1438814248022062,2.1438814248022062,0.0,2.1438814248022062,2.1438814248022062,2046.0,2046.0,6.9568,6.9568,2.1397,2.1397,13471.0581,4754.0598,9417.0451,46643.9194,0,13471.0581,4754.0598,2430.4448,21566.5434,0
