,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
364,364,45,3.2,750,364,0,0,11312.0482,0,7784.4544,7784.4544,0.9307649445430419,16666.1,0,12767.1452,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.4787,5.4787,7.1519,7.1519,10609.1986,15890.5029,8453.495,46265.2446,0,10609.1986,15890.5029,7006.3314,41290.4872,0
365,365,50,3.2,750,364,0,0,11312.0482,0,11312.0482,11312.0482,1.2438199750003935,16666.1,0,12767.1452,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.4787,5.4787,7.1519,7.1519,10609.1986,15890.5029,8453.495,46265.2446,0,10609.1986,15890.5029,8453.495,46265.2446,0
366,366,55,3.2,750,364,0,0,11312.0482,0,14826.0302,14826.0302,1.5568750054577447,16666.1,0,12767.1452,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.4787,5.4787,7.1519,7.1519,10609.1986,15890.5029,8453.495,46265.2446,0,10609.1986,15890.5029,9914.2705,51240.0021,0
367,367,60,3.2,750,364,0,0,11312.0482,0,18328.1634,18328.1634,1.8699300359150963,16666.1,0,12767.1452,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.4787,5.4787,7.1519,7.1519,10609.1986,15890.5029,8453.495,46265.2446,0,10609.1986,15890.5029,11386.8948,56214.7596,0
368,368,25,3.2,750,424,0,0,11011.2767,0,-6954.3355,-6954.3355,0.0,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,1440.4442,21391.4572,0
369,369,30,3.2,750,424,0,0,11011.2767,0,-3266.742,-3266.742,0.0,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,2727.6082,26366.2147,0
370,370,35,3.2,750,424,0,0,11011.2767,0,347.3425,347.3425,0.27912804330218466,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,4088.2813,31340.9722,0
371,371,40,3.2,750,424,0,0,11011.2767,0,3915.7006,3915.7006,0.592183073759536,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,5494.6806,36315.7297,0
372,372,45,3.2,750,424,0,0,11011.2767,0,7481.0707,7481.0707,0.9052381042168872,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,6904.068,41290.4872,0
373,373,50,3.2,750,424,0,0,11011.2767,0,11011.2767,11011.2767,1.2182931346742385,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,8348.6195,46265.2446,0
374,374,55,3.2,750,424,0,0,11011.2767,0,14533.1261,14533.1261,1.5313481651315903,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,9801.5275,51240.0021,0
375,375,60,3.2,750,424,0,0,11011.2767,0,18035.2594,18035.2594,1.8444031955889415,16666.1,0,13255.1535,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.6882,5.6882,7.1519,7.1519,11014.8456,15890.5029,8348.6195,46265.2446,0,11014.8456,15890.5029,11274.1518,56214.7596,0
376,376,25,3.2,750,484,0,0,10710.5052,0,-7288.3511,-7288.3511,0.0,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,1368.8128,21391.4572,0
377,377,30,3.2,750,484,0,0,10710.5052,0,-3591.1525,-3591.1525,0.0,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,2646.3718,26366.2147,0
378,378,35,3.2,750,484,0,0,10710.5052,0,28.3694,28.3694,0.2536012029760297,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,4001.6073,31340.9722,0
379,379,40,3.2,750,484,0,0,10710.5052,0,3605.3949,3605.3949,0.5666562334333811,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,5399.3393,36315.7297,0
380,380,45,3.2,750,484,0,0,10710.5052,0,7170.765,7170.765,0.8797112638907326,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,6808.7267,41290.4872,0
381,381,50,3.2,750,484,0,0,10710.5052,0,10710.5052,10710.5052,1.1927662943480841,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,8243.744,46265.2446,0
382,382,55,3.2,750,484,0,0,10710.5052,0,14238.099,14238.099,1.5058213248054355,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,9690.9077,51240.0021,0
383,383,60,3.2,750,484,0,0,10710.5052,0,17742.3553,17742.3553,1.8188763552627873,16666.1,0,13743.1618,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,5.8976,5.8976,7.1519,7.1519,11420.4926,15890.5029,8243.744,46265.2446,0,11420.4926,15890.5029,11161.4088,56214.7596,0
384,384,25,3.9,150,184,0,0,13780.847,0,-3880.6473,-3880.6473,0.0,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,2182.3618,21391.4572,0
385,385,30,3.9,150,184,0,0,13780.847,0,-296.4031,-296.4031,0.2061841288930055,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,3572.8751,26366.2147,0
386,386,35,3.9,150,184,0,0,13780.847,0,3257.4348,3257.4348,0.5192391593503565,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,4993.7947,31340.9722,0
387,387,40,3.9,150,184,0,0,13780.847,0,6781.6929,6781.6929,0.8322941898077082,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,6444.294,36315.7297,0
388,388,45,3.9,150,184,0,0,13780.847,0,10283.8262,10283.8262,1.1453492202650595,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,7916.9183,41290.4872,0
389,389,50,3.9,150,184,0,0,13780.847,0,13780.847,13780.847,1.458404250722411,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,9394.655,46265.2446,0
390,390,55,3.9,150,184,0,0,13780.847,0,17268.7887,17268.7887,1.7714592811797623,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,10881.4708,51240.0021,0
391,391,60,3.9,150,184,0,0,13780.847,0,20756.7304,20756.7304,2.084514311637114,16666.1,0,8663.9835,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.718,3.718,7.1519,7.1519,7199.2398,15890.5029,9394.655,46265.2446,0,7199.2398,15890.5029,12368.2865,56214.7596,0
392,392,25,3.9,150,244,0,0,13493.0554,0,-4199.6203,-4199.6203,0.0,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,2095.6878,21391.4572,0
393,393,30,3.9,150,244,0,0,13493.0554,0,-606.7088,-606.7088,0.18065728856685062,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,3477.5337,26366.2147,0
394,394,35,3.9,150,244,0,0,13493.0554,0,2956.6633,2956.6633,0.49371231902420226,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,4888.9192,31340.9722,0
395,395,40,3.9,150,244,0,0,13493.0554,0,6484.2571,6484.2571,0.8067673494815534,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,6336.0828,36315.7297,0
396,396,45,3.9,150,244,0,0,13493.0554,0,9990.9221,9990.9221,1.1198223799389049,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,7804.1753,41290.4872,0
397,397,50,3.9,150,244,0,0,13493.0554,0,13493.0554,13493.0554,1.432877410396256,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,9276.7995,46265.2446,0
398,398,55,3.9,150,244,0,0,13493.0554,0,16981.6567,16981.6567,1.7459324408536079,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,10762.9557,51240.0021,0
399,399,60,3.9,150,244,0,0,13493.0554,0,20469.5985,20469.5985,2.0589874713109593,16666.1,0,9151.9918,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,3.9274,3.9274,7.1519,7.1519,7604.8869,15890.5029,9276.7995,46265.2446,0,7604.8869,15890.5029,12249.7714,56214.7596,0
400,400,25,3.9,150,304,0,0,13200.1513,0,-4518.5934,-4518.5934,0.0,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,2009.0139,21391.4572,0
401,401,30,3.9,150,304,0,0,13200.1513,0,-917.0144,-917.0144,0.15513044824069616,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,3382.1924,26366.2147,0
402,402,35,3.9,150,304,0,0,13200.1513,0,2648.3557,2648.3557,0.46818547869804733,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,4791.5798,31340.9722,0
403,403,40,3.9,150,304,0,0,13200.1513,0,6183.4856,6183.4856,0.7812405091553989,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,6231.2073,36315.7297,0
404,404,45,3.9,150,304,0,0,13200.1513,0,9698.0181,9698.0181,1.0942955396127505,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,7691.4323,41290.4872,0
405,405,50,3.9,150,304,0,0,13200.1513,0,13200.1513,13200.1513,1.4073505700701014,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,9164.0566,46265.2446,0
406,406,55,3.9,150,304,0,0,13200.1513,0,16694.5248,16694.5248,1.7204056005274535,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,10644.4406,51240.0021,0
407,407,60,3.9,150,304,0,0,13200.1513,0,20182.4665,20182.4665,2.033460630984805,16666.1,0,9640.0001,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.1368,4.1368,7.1519,7.1519,8010.5339,15890.5029,9164.0566,46265.2446,0,8010.5339,15890.5029,12131.2563,56214.7596,0
408,408,25,3.9,150,364,0,0,12907.2473,0,-4842.1525,-4842.1525,0.0,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,1926.926,21391.4572,0
409,409,30,3.9,150,364,0,0,12907.2473,0,-1227.3201,-1227.3201,0.12960360791454148,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,3286.851,26366.2147,0
410,410,35,3.9,150,364,0,0,12907.2473,0,2338.05,2338.05,0.4426586383718927,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,4696.2384,31340.9722,0
411,411,40,3.9,150,364,0,0,12907.2473,0,5882.7141,5882.7141,0.7557136688292444,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,6126.3318,36315.7297,0
412,412,45,3.9,150,364,0,0,12907.2473,0,9405.114,9405.114,1.0687686992865952,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,7578.6894,41290.4872,0
413,413,50,3.9,150,364,0,0,12907.2473,0,12907.2473,12907.2473,1.3818237297439468,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,9051.3136,46265.2446,0
414,414,55,3.9,150,364,0,0,12907.2473,0,16407.3929,16407.3929,1.694878760201298,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,10525.9255,51240.0021,0
415,415,60,3.9,150,364,0,0,12907.2473,0,19895.3346,19895.3346,2.00793379065865,16666.1,0,10128.0083,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.3462,4.3462,7.1519,7.1519,8416.1809,15890.5029,9051.3136,46265.2446,0,8416.1809,15890.5029,12012.7413,56214.7596,0
416,416,25,3.9,150,424,0,0,12614.3432,0,-5169.005,-5169.005,0.0,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,1848.1314,21391.4572,0
417,417,30,3.9,150,424,0,0,12614.3432,0,-1542.455,-1542.455,0.10407676758838683,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,3196.3389,26366.2147,0
418,418,35,3.9,150,424,0,0,12614.3432,0,2027.7444,2027.7444,0.417131798045738,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,4600.897,31340.9722,0
419,419,40,3.9,150,424,0,0,12614.3432,0,5581.9426,5581.9426,0.7301868285030897,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,6021.4563,36315.7297,0
420,420,45,3.9,150,424,0,0,12614.3432,0,9109.5364,9109.5364,1.0432418589604409,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,7468.62,41290.4872,0
421,421,50,3.9,150,424,0,0,12614.3432,0,12614.3432,12614.3432,1.3562968894177925,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,8938.5706,46265.2446,0
422,422,55,3.9,150,424,0,0,12614.3432,0,16116.4765,16116.4765,1.6693519198751436,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,10411.1949,51240.0021,0
423,423,60,3.9,150,424,0,0,12614.3432,0,19608.2027,19608.2027,1.9824069503324955,16666.1,0,10616.0166,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.5556,4.5556,7.1519,7.1519,8821.8279,15890.5029,8938.5706,46265.2446,0,8821.8279,15890.5029,11894.2262,56214.7596,0
424,424,25,3.9,150,484,0,0,12321.4392,0,-5495.8575,-5495.8575,0.0,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,1769.3369,21391.4572,0
425,425,30,3.9,150,484,0,0,12321.4392,0,-1861.4281,-1861.4281,0.07854992726223217,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,3109.665,26366.2147,0
426,426,35,3.9,150,484,0,0,12321.4392,0,1717.4387,1717.4387,0.39160495771958304,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,4505.5557,31340.9722,0
427,427,40,3.9,150,484,0,0,12321.4392,0,5281.171,5281.171,0.7046599881769348,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,5916.5808,36315.7297,0
428,428,45,3.9,150,484,0,0,12321.4392,0,8808.7649,8808.7649,1.0177150186342863,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,7363.7445,41290.4872,0
429,429,50,3.9,150,484,0,0,12321.4392,0,12321.4392,12321.4392,1.3307700490916374,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,8825.8277,46265.2446,0
430,430,55,3.9,150,484,0,0,12321.4392,0,15823.5724,15823.5724,1.6438250795489888,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,10298.4519,51240.0021,0
431,431,60,3.9,150,484,0,0,12321.4392,0,19321.0707,19321.0707,1.9568801100063407,16666.1,0,11104.0249,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.7651,4.7651,7.1519,7.1519,9227.4749,15890.5029,8825.8277,46265.2446,0,9227.4749,15890.5029,11775.7111,56214.7596,0
432,432,25,3.9,350,184,0,0,13105.5114,0,-4621.6632,-4621.6632,0.0,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,1980.9238,21391.4572,0
433,433,30,3.9,350,184,0,0,13105.5114,0,-1017.2752,-1017.2752,0.1468767301602386,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,3351.2933,26366.2147,0
434,434,35,3.9,350,184,0,0,13105.5114,0,2548.0949,2548.0949,0.45993176061759,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,4760.6807,31340.9722,0
435,435,40,3.9,350,184,0,0,13105.5114,0,6086.3147,6086.3147,0.7729867910749413,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,6197.2184,36315.7297,0
436,436,45,3.9,350,184,0,0,13105.5114,0,9603.3781,9603.3781,1.0860418215322925,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,7654.9125,41290.4872,0
437,437,50,3.9,350,184,0,0,13105.5114,0,13105.5114,13105.5114,1.399096851989644,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,9127.5367,46265.2446,0
438,438,55,3.9,350,184,0,0,13105.5114,0,16601.7204,16601.7204,1.712151882446996,16666.1,0,9798.158,0.0,2.097682076488437,2.097682076488437,0.0,2.097682076488437,2.097682076488437,2046.0,2046.0,4.2047,4.2047,7.1519,7.1519,8141.6937,15890.5029,9127.5367,46265.2446,0,8141.6937,15890.5029,10606.0851,51240.0021,0
