,ID,E_Brent,NE_C1,M1_C1,M2_C1,SW_C1,costo_gel,reg_f,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
179,179,40,0,1,1,0,4.2,0,0,8355.0822,0,6294.9034,6294.9034,5.178668600626727,3688.2374,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.3792,2.3792,56.6816,1758.2982,3692.1298,13862.1918,0,56.6816,1758.2982,2809.196,10919.0792,0
180,180,45,0,1,1,0,4.2,0,0,8355.0822,0,7341.9384,7341.9384,6.029501521515903,3688.2374,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.3792,2.3792,56.6816,1758.2982,3692.1298,13862.1918,0,56.6816,1758.2982,3257.9253,12414.8435,0
181,181,50,0,1,1,0,4.2,0,0,8355.0822,0,8388.9734,8388.9734,6.8803344424050765,3688.2374,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.3792,2.3792,56.6816,1758.2982,3692.1298,13862.1918,0,56.6816,1758.2982,3706.6546,13910.6078,0
182,182,55,0,1,1,0,4.2,0,0,8355.0822,0,9436.0084,9436.0084,7.731167363294251,3688.2374,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.3792,2.3792,56.6816,1758.2982,3692.1298,13862.1918,0,56.6816,1758.2982,4155.3839,15406.372,0
183,183,60,0,1,1,0,4.2,0,0,8355.0822,0,10483.0434,10483.0434,8.582000284183424,3688.2374,0,140.8995,0.0,0.7363445896734957,0.7363445896734957,0.0,0.7363445896734957,0.7363445896734957,2056.0,2056.0,0.18,0.18,2.3792,2.3792,56.6816,1758.2982,3692.1298,13862.1918,0,56.6816,1758.2982,4604.1131,16902.1363,0
184,184,25,0,1,1,1,4.2,0,0,9105.5794,0,3441.6661,3441.6661,2.672567257630152,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,1593.4506,6980.8615,0
185,185,30,0,1,1,1,4.2,0,0,9105.5794,0,4581.227,4581.227,3.5366564992498732,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,2081.8338,8608.8056,0
186,186,35,0,1,1,1,4.2,0,0,9105.5794,0,5720.7879,5720.7879,4.400745740869594,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,2570.2171,10236.7498,0
187,187,40,0,1,1,1,4.2,0,0,9105.5794,0,6860.3488,6860.3488,5.264834982489314,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,3058.6003,11864.6939,0
188,188,45,0,1,1,1,4.2,0,0,9105.5794,0,7999.9097,7999.9097,6.128924224109035,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,3546.9836,13492.638,0
189,189,50,0,1,1,1,4.2,0,0,9105.5794,0,9139.4706,9139.4706,6.993013465728759,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,4035.3668,15120.5822,0
190,190,55,0,1,1,1,4.2,0,0,9105.5794,0,10279.0315,10279.0315,7.857102707348475,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,4523.75,16748.5263,0
191,191,60,0,1,1,1,4.2,0,0,9105.5794,0,11418.5924,11418.5924,8.721191948968197,3951.683,0,153.563,0.0,0.8004151198676622,0.8004151198676622,0.0,0.8004151198676622,0.8004151198676622,2056.0,2056.0,0.18,0.18,2.339,2.339,61.8538,1883.8909,4020.842,15072.1662,0,61.8538,1883.8909,5012.1333,18376.4704,0
192,192,25,1,0,0,0,4.2,0,0,1577.5981,0,628.4633,628.4633,3.634600094763142,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,283.8213,1173.8146,0
193,193,30,1,0,0,0,4.2,0,0,1577.5981,0,819.5494,819.5494,4.722170365627207,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,365.7153,1446.7947,0
194,194,35,1,0,0,0,4.2,0,0,1577.5981,0,1010.6355,1010.6355,5.809740636491273,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,447.6094,1719.7749,0
195,195,40,1,0,0,0,4.2,0,0,1577.5981,0,1201.7216,1201.7216,6.897310907355337,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,529.5034,1992.755,0
196,196,45,1,0,0,0,4.2,0,0,1577.5981,0,1392.8077,1392.8077,7.9848811782194,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,611.3975,2265.7351,0
197,197,50,1,0,0,0,4.2,0,0,1577.5981,0,1583.8938,1583.8938,9.072451449083466,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,693.2915,2538.7153,0
198,198,55,1,0,0,0,4.2,0,0,1577.5981,0,1774.9799,1774.9799,10.160021719947531,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,775.1855,2811.6954,0
199,199,60,1,0,0,0,4.2,0,0,1577.5981,0,1966.066,1966.066,11.247591990811594,526.8911,0,25.3271,0.0,0.13231957322708338,0.13231957322708338,0.0,0.13231957322708338,0.13231957322708338,2056.0,2056.0,0.18,0.18,1.8914,1.8914,10.3445,251.1855,690.5933,2529.7214,0,10.3445,251.1855,857.0796,3084.6756,0
200,200,25,1,0,0,1,4.2,0,0,2327.9767,0,916.2125,916.2125,3.5294290769986167,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,414.3823,1722.8897,0
201,201,30,1,0,0,1,4.2,0,0,2327.9767,0,1199.8245,1199.8245,4.604124022025843,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,535.9303,2128.0497,0
202,202,35,1,0,0,1,4.2,0,0,2327.9767,0,1483.4365,1483.4365,5.678818967053069,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,657.4783,2533.2097,0
203,203,40,1,0,0,1,4.2,0,0,2327.9767,0,1767.0485,1767.0485,6.753513912080292,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,779.0263,2938.3697,0
204,204,45,1,0,0,1,4.2,0,0,2327.9767,0,2050.6605,2050.6605,7.828208857107519,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,900.5743,3343.5297,0
205,205,50,1,0,0,1,4.2,0,0,2327.9767,0,2334.2725,2334.2725,8.902903802134745,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,1022.1223,3748.6897,0
206,206,55,1,0,0,1,4.2,0,0,2327.9767,0,2617.8845,2617.8845,9.977598747161979,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,1143.6703,4153.8497,0
207,207,60,1,0,0,1,4.2,0,0,2327.9767,0,2901.4965,2901.4965,11.0522936921892,790.3366,0,37.9906,0.0,0.19639010342124996,0.19639010342124996,0.0,0.19639010342124996,0.19639010342124996,2056.0,2056.0,0.18,0.18,1.8914,1.8914,15.5168,376.7782,1019.4241,3739.6958,0,15.5168,376.7782,1265.2183,4559.0097,0
208,208,25,1,0,1,0,4.2,0,0,6310.3923,0,2513.8533,2513.8533,3.630983577255915,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,1135.2852,4695.2584,0
209,209,30,1,0,1,0,4.2,0,0,6310.3923,0,3278.1977,3278.1977,4.7174716886464845,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,1462.8613,5787.1789,0
210,210,35,1,0,1,0,4.2,0,0,6310.3923,0,4042.5421,4042.5421,5.8039598000370525,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,1790.4375,6879.0995,0
211,211,40,1,0,1,0,4.2,0,0,6310.3923,0,4806.8865,4806.8865,6.890447911427619,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,2118.0136,7971.02,0
212,212,45,1,0,1,0,4.2,0,0,6310.3923,0,5571.2309,5571.2309,7.976936022818187,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,2445.5898,9062.9406,0
213,213,50,1,0,1,0,4.2,0,0,6310.3923,0,6335.5753,6335.5753,9.063424134208756,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,2773.166,10154.8611,0
214,214,55,1,0,1,0,4.2,0,0,6310.3923,0,7099.9197,7099.9197,10.149912245599323,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,3100.7421,11246.7817,0
215,215,60,1,0,1,0,4.2,0,0,6310.3923,0,7864.264,7864.264,11.23640035698989,2107.5643,0,101.3082,0.0,0.5292782929083335,0.5292782929083335,0.0,0.5292782929083335,0.5292782929083335,2056.0,2056.0,0.18,0.18,1.8914,1.8914,41.378,1004.7418,2762.3733,10118.8855,0,41.378,1004.7418,3428.3183,12338.7022,0
216,216,25,1,0,1,1,4.2,0,0,7060.7709,0,2801.6025,2801.6025,3.599512064942586,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,1265.8461,5244.3335,0
217,217,30,1,0,1,1,4.2,0,0,7060.7709,0,3658.4728,3658.4728,4.682786762496485,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,1633.0763,6468.4339,0
218,218,35,1,0,1,1,4.2,0,0,7060.7709,0,4515.3431,4515.3431,5.766061460050383,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,2000.3064,7692.5343,0
219,219,40,1,0,1,1,4.2,0,0,7060.7709,0,5372.2133,5372.2133,6.8493361576042835,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,2367.5365,8916.6347,0
220,220,45,1,0,1,1,4.2,0,0,7060.7709,0,6229.0836,6229.0836,7.932610855158182,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,2734.7666,10140.7351,0
221,221,50,1,0,1,1,4.2,0,0,7060.7709,0,7085.9539,7085.9539,9.015885552712076,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,3101.9968,11364.8355,0
222,222,55,1,0,1,1,4.2,0,0,7060.7709,0,7942.8242,7942.8242,10.099160250265976,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,3469.2269,12588.9359,0
223,223,60,1,0,1,1,4.2,0,0,7060.7709,0,8799.6945,8799.6945,11.182434947819878,2371.0098,0,113.9718,0.0,0.5933488231024999,0.5933488231024999,0.0,0.5933488231024999,0.5933488231024999,2056.0,2056.0,0.18,0.18,1.8914,1.8914,46.5503,1130.3346,3091.2041,11328.8599,0,46.5503,1130.3346,3836.457,13813.0364,0
224,224,25,1,1,0,0,4.2,0,0,5199.0792,0,1896.0649,1896.0649,2.2231188913703663,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,896.1724,4084.1572,0
225,225,30,1,1,0,0,4.2,0,0,5199.0792,0,2560.9277,2560.9277,2.9793322663300867,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,1181.1136,5033.9612,0
226,226,35,1,1,0,0,4.2,0,0,5199.0792,0,3225.7905,3225.7905,3.7355456412898076,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,1466.0548,5983.7652,0
227,227,40,1,1,0,0,4.2,0,0,5199.0792,0,3890.6533,3890.6533,4.491759016249526,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,1750.996,6933.5692,0
228,228,45,1,1,0,0,4.2,0,0,5199.0792,0,4555.5161,4555.5161,5.247972391209247,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,2035.9372,7883.3732,0
229,229,50,1,1,0,0,4.2,0,0,5199.0792,0,5220.3789,5220.3789,6.004185766168968,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,2320.8784,8833.1772,0
230,230,55,1,1,0,0,4.2,0,0,5199.0792,0,5885.2417,5885.2417,6.760399141128688,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,2605.8196,9782.9812,0
231,231,60,1,1,0,0,4.2,0,0,5199.0792,0,6550.1045,6550.1045,7.516612516088412,2634.4553,0,90.2453,0.0,0.47170544321932883,0.47170544321932883,0.0,0.47170544321932883,0.47170544321932883,2056.0,2056.0,0.18,0.18,2.6529,2.6529,35.9926,1255.9273,2311.75,8802.749,0,35.9926,1255.9273,2890.7608,10732.7852,0
232,232,25,1,1,0,1,4.2,0,0,5949.734,0,2184.0902,2184.0902,2.3231168348799645,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,1026.4573,4633.2323,0
233,233,30,1,1,0,1,4.2,0,0,5949.734,0,2941.4789,2941.4789,3.106028452273447,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,1351.0524,5715.2162,0
234,234,35,1,1,0,1,4.2,0,0,5949.734,0,3698.8676,3698.8676,3.888940069666929,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,1675.6476,6797.2,0
235,235,40,1,1,0,1,4.2,0,0,5949.734,0,4456.2563,4456.2563,4.671851687060411,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,2000.2427,7879.1839,0
236,236,45,1,1,0,1,4.2,0,0,5949.734,0,5213.645,5213.645,5.454763304453897,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,2324.8379,8961.1677,0
237,237,50,1,1,0,1,4.2,0,0,5949.734,0,5971.0337,5971.0337,6.23767492184738,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,2649.4331,10043.1516,0
238,238,55,1,1,0,1,4.2,0,0,5949.734,0,6728.4224,6728.4224,7.0205865392408615,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,2974.0282,11125.1354,0
239,239,60,1,1,0,1,4.2,0,0,5949.734,0,7485.8111,7485.8111,7.803498156634346,2897.9009,0,102.9089,0.0,0.5357759734134955,0.5357759734134955,0.0,0.5357759734134955,0.5357759734134955,2056.0,2056.0,0.18,0.18,2.5592,2.5592,41.1648,1381.52,2640.3046,10012.7234,0,41.1648,1381.52,3298.6234,12207.1193,0
240,240,25,1,1,1,0,4.2,0,0,9932.8993,0,3782.4808,3782.4808,2.7521608755190767,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,1746.6104,7605.601,0
241,241,30,1,1,1,0,4.2,0,0,9932.8993,0,5020.6019,5020.6019,3.6325712353548396,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,2277.2337,9374.3454,0
242,242,35,1,1,1,0,4.2,0,0,9932.8993,0,6258.723,6258.723,4.512981595190604,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,2807.857,11143.0898,0
243,243,40,1,1,1,0,4.2,0,0,9932.8993,0,7496.8441,7496.8441,5.393391955026368,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,3338.4804,12911.8342,0
244,244,45,1,1,1,0,4.2,0,0,9932.8993,0,8734.9652,8734.9652,6.273802314862133,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,3869.1037,14680.5786,0
245,245,50,1,1,1,0,4.2,0,0,9932.8993,0,9973.0863,9973.0863,7.154212674697895,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,4399.727,16449.323,0
246,246,55,1,1,1,0,4.2,0,0,9932.8993,0,11211.2073,11211.2073,8.03462303453366,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,4930.3503,18218.0675,0
247,247,60,1,1,1,0,4.2,0,0,9932.8993,0,12449.3284,12449.3284,8.915033394369424,4215.1285,0,166.2265,0.0,0.868664162900579,0.868664162900579,0.0,0.868664162900579,0.868664162900579,2056.0,2056.0,0.18,0.18,2.3049,2.3049,67.0261,2009.4837,4382.504,16391.9131,0,67.0261,2009.4837,5460.9737,19986.8119,0
248,248,25,1,1,1,1,4.2,0,0,10683.3642,0,4070.3162,4070.3162,2.785668073611593,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,1877.0851,8154.6761,0
249,249,30,1,1,1,1,4.2,0,0,10683.3642,0,5400.9632,5400.9632,3.6760307289738585,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,2447.3624,10055.6004,0
250,250,35,1,1,1,1,4.2,0,0,10683.3642,0,6731.6102,6731.6102,4.566393384336126,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,3017.6397,11956.5246,0
251,251,40,1,1,1,1,4.2,0,0,10683.3642,0,8062.2572,8062.2572,5.456756039698386,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,3587.9169,13857.4489,0
252,252,45,1,1,1,1,4.2,0,0,10683.3642,0,9392.9042,9392.9042,6.347118695060652,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,4158.1942,15758.3732,0
253,253,50,1,1,1,1,4.2,0,0,10683.3642,0,10723.5512,10723.5512,7.237481350422915,4478.574,0,178.8901,0.0,0.9327346930947454,0.9327346930947454,0.0,0.9327346930947454,0.9327346930947454,2056.0,2056.0,0.18,0.18,2.2756,2.2756,72.1984,2135.0764,4711.2485,17601.8875,0,72.1984,2135.0764,4728.4715,17659.2974,0
