,ID,E_Brent,C_polimero,PPM,Costo_Kw_hr,reg_f,ecp_z,capex_p_x_v,opex_p_y_v,produccion_p_y_v,VPN_Basica_porta,VPN_incremental_porta,VPN_Basica,VPN_incremental,VPN_Total,EFI_INCREMENTAL,capex,opex_basica,opex_incremental,volumen_B_LE,volumen_I_LE,volumen_T_LE,volumen_B_LE_p,volumen_I_LE_p,volumen_T_LE_p,LE_year_p,LE_year_b,lc_p,lc_b,dc_p,dc_b,opex_ing_p,capex_ing_p,impuesto_ing_p,ingreso_ing_p,abandono_ing_p,opex_ing_b,capex_ing_b,impuesto_ing_b,ingreso_ing_b,abandono_ing_b
71,71,60,3.2,550,244,0,0,0.6,0.6,0.6,0,8153.781,0,24863.8027,24863.8027,1.3603878197408619,52615.9008,0,201251.9684,0.0,6.626547503507268,6.626547503507268,0.0,6.626547503507268,6.626547503507268,2055.0,2055.0,15.953,15.953,4.5259,4.5259,60395.395,30100.3758,9529.566,108179.1178,0,60395.395,30100.3758,16083.8707,131443.4442,0
72,72,25,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,-36325.4975,-36325.4975,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,0,54186.4936,0
73,73,30,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,-24187.3295,-24187.3295,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,463.3421,66788.0037,0
74,74,35,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,-13317.9663,-13317.9663,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,2195.489,79389.5138,0
75,75,40,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,-3046.2738,-3046.2738,0.05896319985061567,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,4525.3068,91991.024,0
76,76,45,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,6674.0241,6674.0241,0.561335633846007,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,7406.5189,104592.5341,0
77,77,50,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,15942.9289,15942.9289,1.0637080678413984,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,10739.1243,117194.0442,0
78,78,55,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,25026.5588,25026.5588,1.5660805018367905,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,14257.0045,129795.5544,0
79,79,60,3.2,550,244,0,0,0.5,0.65,0.65,0,15942.9289,0,34020.1496,34020.1496,2.0684529358321813,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.4815,3.4815,65428.3446,25083.6465,10739.1243,117194.0442,0,65428.3446,25083.6465,17864.9238,142397.0645,0
80,80,25,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,-38833.8621,-38833.8621,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,0,54186.4936,0
81,81,30,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,-26695.6941,-26695.6941,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,463.3421,66788.0037,0
82,82,35,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,-15826.3309,-15826.3309,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,2195.489,79389.5138,0
83,83,40,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,-5554.6385,-5554.6385,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,4525.3068,91991.024,0
84,84,45,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,4165.6595,4165.6595,0.4194033918585324,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,7406.5189,104592.5341,0
85,85,50,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,13434.5642,13434.5642,0.8761122253733337,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,10739.1243,117194.0442,0
86,86,55,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,22518.1942,22518.1942,1.3328210588881355,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,14257.0045,129795.5544,0
87,87,60,3.2,550,244,0,0,0.55,0.65,0.65,0,13434.5642,0,31511.785,31511.785,1.7895298924029361,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,3.8296,3.8296,65428.3446,27592.0112,10739.1243,117194.0442,0,65428.3446,27592.0112,17864.9238,142397.0645,0
88,88,25,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,-41342.2268,-41342.2268,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,0,54186.4936,0
89,89,30,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,-29204.0588,-29204.0588,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,463.3421,66788.0037,0
90,90,35,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,-18334.6956,-18334.6956,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,2195.489,79389.5138,0
91,91,40,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,-8063.0032,-8063.0032,0.0,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,4525.3068,91991.024,0
92,92,45,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,1657.2948,1657.2948,0.30112337996438604,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,7406.5189,104592.5341,0
93,93,50,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,10926.1996,10926.1996,0.7197782017032692,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,10739.1243,117194.0442,0
94,94,55,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,20009.8295,20009.8295,1.1384330234421536,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,14257.0045,129795.5544,0
95,95,60,3.2,550,244,0,0,0.6,0.65,0.65,0,10926.1996,0,29003.4203,29003.4203,1.5570878451810368,52615.9008,0,201251.9684,0.0,7.178759795466208,7.178759795466208,0.0,7.178759795466208,7.178759795466208,2055.0,2055.0,15.953,15.953,4.1777,4.1777,65428.3446,30100.3758,10739.1243,117194.0442,0,65428.3446,30100.3758,17864.9238,142397.0645,0
96,96,25,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,-37190.2553,-37190.2553,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,0,58354.6854,0
97,97,30,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,-24269.403,-24269.403,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,650.0048,71925.5425,0
98,98,35,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,-12656.4411,-12656.4411,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,2607.9,85496.3995,0
99,99,40,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,-1631.34,-1631.34,0.14042082351933172,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,5153.6559,99067.2566,0
100,100,45,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,8755.3229,8755.3229,0.6814372908989841,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,8337.8501,112638.1137,0
101,101,50,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,18708.947,18708.947,1.2224537582786366,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,11955.0831,126208.9707,0
102,102,55,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,28474.3618,28474.3618,1.763470225658289,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,15760.5253,139779.8278,0
103,103,60,3.2,550,244,0,0,0.5,0.7,0.7,0,18708.947,0,38159.1697,38159.1697,2.3044866930379415,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.2328,3.2328,70461.2941,25083.6465,11955.0831,126208.9707,0,70461.2941,25083.6465,19646.5746,153350.6849,0
104,104,25,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,-39698.6199,-39698.6199,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,0,58354.6854,0
105,105,30,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,-26777.7677,-26777.7677,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,650.0048,71925.5425,0
106,106,35,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,-15164.8057,-15164.8057,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,2607.9,85496.3995,0
107,107,40,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,-4139.7046,-4139.7046,0.036748017031252106,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,5153.6559,99067.2566,0
108,108,45,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,6246.9583,6246.9583,0.5285882992779611,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,8337.8501,112638.1137,0
109,109,50,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,16200.5823,16200.5823,1.0204285815246703,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,11955.0831,126208.9707,0
110,110,55,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,25965.9972,25965.9972,1.5122688637713797,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,15760.5253,139779.8278,0
111,111,60,3.2,550,244,0,0,0.55,0.7,0.7,0,16200.5823,0,35650.805,35650.805,2.004109146018089,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.5561,3.5561,70461.2941,27592.0112,11955.0831,126208.9707,0,70461.2941,27592.0112,19646.5746,153350.6849,0
112,112,25,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,-42206.9846,-42206.9846,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,0,58354.6854,0
113,113,30,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,-29286.1323,-29286.1323,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,650.0048,71925.5425,0
114,114,35,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,-17673.1704,-17673.1704,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,2607.9,85496.3995,0
115,115,40,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,-6648.0693,-6648.0693,0.0,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,5153.6559,99067.2566,0
116,116,45,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,3738.5936,3738.5936,0.4012107542340494,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,8337.8501,112638.1137,0
117,117,50,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,13692.2177,13692.2177,0.8520697930297706,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,11955.0831,126208.9707,0
118,118,55,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,23457.6325,23457.6325,1.3029288318254915,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,15760.5253,139779.8278,0
119,119,60,3.2,550,244,0,0,0.6,0.7,0.7,0,13692.2177,0,33142.4404,33142.4404,1.7537878706212124,52615.9008,0,201251.9684,0.0,7.730972087425147,7.730972087425147,0.0,7.730972087425147,7.730972087425147,2055.0,2055.0,15.953,15.953,3.8793,3.8793,70461.2941,30100.3758,11955.0831,126208.9707,0,70461.2941,30100.3758,19646.5746,153350.6849,0
120,120,25,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,-38055.013,-38055.013,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,0,62522.8772,0
121,121,30,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,-24363.4255,-24363.4255,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,848.6165,77063.0812,0
122,122,35,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,-11994.9159,-11994.9159,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,3020.3109,91603.2852,0
123,123,40,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,-224.4456,-224.4456,0.22187844718804775,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,5790.0446,106143.4892,0
124,124,45,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,10829.8213,10829.8213,0.8015389479519606,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,9275.9817,120683.6932,0
125,125,50,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,21469.0655,21469.0655,1.3811994487158736,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,13176.9415,135223.8972,0
126,126,55,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,31922.1648,31922.1648,1.9608599494797867,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,17264.0462,149764.1012,0
127,127,60,3.2,550,244,0,0,0.5,0.75,0.75,0,21469.0655,0,42291.0893,42291.0893,2.5405204502437004,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.0173,3.0173,75494.2437,25083.6465,13176.9415,135223.8972,0,75494.2437,25083.6465,21435.3257,164304.3052,0
128,128,25,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,-40563.3777,-40563.3777,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,0,62522.8772,0
129,129,30,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,-26871.7902,-26871.7902,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,848.6165,77063.0812,0
130,130,35,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,-14503.2806,-14503.2806,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,3020.3109,91603.2852,0
131,131,40,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,-2732.8103,-2732.8103,0.11080147571877276,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,5790.0446,106143.4892,0
132,132,45,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,8321.4566,8321.4566,0.6377732066973896,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,9275.9817,120683.6932,0
133,133,50,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,18960.7008,18960.7008,1.1647449376760064,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,13176.9415,135223.8972,0
134,134,55,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,29413.8001,29413.8001,1.6917166686546234,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,17264.0462,149764.1012,0
135,135,60,3.2,550,244,0,0,0.55,0.75,0.75,0,18960.7008,0,39782.7246,39782.7246,2.2186883996332405,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.319,3.319,75494.2437,27592.0112,13176.9415,135223.8972,0,75494.2437,27592.0112,21435.3257,164304.3052,0
136,136,25,3.2,550,244,0,0,0.6,0.75,0.75,0,16452.3362,0,-43071.7423,-43071.7423,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.6207,3.6207,75494.2437,30100.3758,13176.9415,135223.8972,0,75494.2437,30100.3758,0,62522.8772,0
137,137,30,3.2,550,244,0,0,0.6,0.75,0.75,0,16452.3362,0,-29380.1548,-29380.1548,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.6207,3.6207,75494.2437,30100.3758,13176.9415,135223.8972,0,75494.2437,30100.3758,848.6165,77063.0812,0
138,138,35,3.2,550,244,0,0,0.6,0.75,0.75,0,16452.3362,0,-17011.6452,-17011.6452,0.0,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.6207,3.6207,75494.2437,30100.3758,13176.9415,135223.8972,0,75494.2437,30100.3758,3020.3109,91603.2852,0
139,139,40,3.2,550,244,0,0,0.6,0.75,0.75,0,16452.3362,0,-5241.1749,-5241.1749,0.01823487265115494,52615.9008,0,201251.9684,0.0,8.283184379384085,8.283184379384085,0.0,8.283184379384085,8.283184379384085,2055.0,2055.0,15.953,15.953,3.6207,3.6207,75494.2437,30100.3758,13176.9415,135223.8972,0,75494.2437,30100.3758,5790.0446,106143.4892,0
